comportar-se,portar-se,comportar-se bem	/<span class="ipa dipa">bɪˈheɪv</span>/	[sound:3001-4000-cambridge-eus70485.mp3]	to do or say things in a particular way
de valor,valioso	/<span class="ipa dipa">ˈvæl·ju·ə·bəl</span>/	[sound:3001-4000-cambridge-valuable.mp3]	Valuable objects could be sold for a lot of money.
			
			
			
			
criativo,com criatividade	/<span class="ipa dipa">kriˈeɪ·t̬ɪv</span>/	[sound:3001-4000-cambridge-eus75512.mp3]	good at thinking of new ideas and making interesting things
sala de audiência	/<span class="ipa dipa">ˈkɔrtˌrum</span>/	[sound:3001-4000-cambridge-uscount026.mp3]	a room where legal trials happen
que confunde,confuso	/<span class="ipa dipa">kənˈfju·zɪŋ</span>/	[sound:3001-4000-cambridge-confusing.mp3]	difficult to understand
besta	/<span class="ipa dipa">bist</span>/	[sound:3001-4000-cambridge-beast.mp3]	an animal, especially a large or wild one
pote,banheira	/<span class="ipa dipa">tʌb</span>/	[sound:3001-4000-cambridge-tub.mp3]	a small, plastic container with a lid, used for keeping food
talentoso	/<span class="ipa dipa">ˈtæl·ən·tɪd</span>/	[sound:3001-4000-cambridge-talented.mp3]	showing natural ability in a particular area
passado e particípio passado de “strike”	/<span class="ipa dipa">strʌk</span>/	[sound:3001-4000-cambridge-struck.mp3]	past tense and past participle of strike
			
errado,enganado,equivocado	/<span class="ipa dipa">mɪˈsteɪ·kən</span>/	[sound:3001-4000-cambridge-mistaken_mistake.mp3]	If you are mistaken, or you have a mistaken belief, you are wrong about something.
			
cliente	/<span class="ipa dipa">ˈkʌs·tə·mər</span>/	[sound:3001-4000-cambridge-customer.mp3]	a person or organization that buys things or services from a shop or business
bizarro,esquisito,bizarramente,esquisitamente	/<span class="ipa dipa">bɪˈzɑr</span>/	[sound:3001-4000-cambridge-bizarre.mp3]	very strange and surprising
			
punk,marginal		[sound:3001-4000-cambridge-punk.mp3]	a culture popular among young people, especially in the late 1970s, involving opposition to authority expressed through shocking behaviour, clothes, and hair, and fast, loud music
			
			
focado	/<span class="ipa dipa">ˈfoʊ.kəst</span>/	[sound:3001-4000-cambridge-usflunk025.mp3]	giving a lot of attention to one particular thing
			
atento,alertar,alerta	/<span class="ipa dipa">əˈlɜrt</span>/	[sound:3001-4000-cambridge-alert.mp3]	quick to notice things around you
atividade,movimento,energia	/<span class="ipa dipa">ækˈtɪv·ə·t̬i</span>/	[sound:3001-4000-cambridge-eus70064.mp3]	something that you do, especially for enjoyment
			
			
cantor,-ora	/<span class="ipa dipa">ˈsɪŋ·ər</span>/	[sound:3001-4000-cambridge-singer.mp3]	someone who sings
Reverendo	/<span class="ipa dipa">ˈrev·ər·ənd</span>/	[sound:3001-4000-cambridge-reverend.mp3]	a title for a priest of the Christian Church
estrada,rodovia	/<span class="ipa dipa">ˈhɑɪˌweɪ</span>/	[sound:3001-4000-cambridge-highway.mp3]	a main road, especially between two cities
			
bobo,tolo,insensato,tolamente,tolice,bobagem	/<span class="ipa dipa">ˈfu·lɪʃ</span>/	[sound:3001-4000-cambridge-foolish.mp3]	silly
elogio,cumprimentar,felicitar,parabenizar	/<span class="ipa dipa">ˈkɑm·plə·mənt</span>/,/<span class="ipa dipa">ˈkɑm·plə·ment</span>/	[sound:3001-4000-cambridge-compliment.mp3],[sound:3001-4000-cambridge-eus70923.mp3]	something good that you say about someone, showing that you admire them
			
			
comparecer a,ir a,assistir a,frequentar	/<span class="ipa dipa">əˈtend</span>/	[sound:3001-4000-cambridge-attend.mp3]	to go to an event
ardil,esquema,tramar	/<span class="ipa dipa">skim</span>/	[sound:3001-4000-cambridge-scheme.mp3]	a plan for doing or organizing something, especially one that does not follow the usual rules
			
			
			
ajuda,auxílio,em prol de alguém/algo,ajudar	/<span class="ipa dipa">eɪd</span>/	[sound:3001-4000-cambridge-aid.mp3]	help, or something such as food or equipment that gives help
operário,-a,funcionário,trabalhador,-ora,um trabalhador rápido,lento,bom,etc.	/<span class="ipa dipa">ˈwɜr·kər</span>/	[sound:3001-4000-cambridge-worker.mp3]	someone who works for a company or organization but does not have a powerful position
cadeira de rodas	/<span class="ipa dipa">ˈhwilˌtʃeər</span>/	[sound:3001-4000-cambridge-wheelchair.mp3]	a chair with wheels used by someone who cannot walk
protetor,de proteção	/<span class="ipa dipa">prəˈtek·tɪv</span>/	[sound:3001-4000-cambridge-protective.mp3]	giving protection
poesia	/<span class="ipa dipa">ˈpoʊ·ɪ·tri</span>/	[sound:3001-4000-cambridge-eus75875.mp3]	poems in general
doce,amável,suave,suavemente	/<span class="ipa dipa">ˈdʒen·t̬<span class="sp dsp">ə</span>l</span>/	[sound:3001-4000-cambridge-gentle.mp3]	kind and careful not to hurt or upset anyone
roteiro,script	/<span class="ipa dipa">skrɪpt</span>/	[sound:3001-4000-cambridge-script.mp3]	the words of a movie, play, or speech
dar marcha a ré,reverter,telefonar a cobrar,marcha a ré,reverso,inverso,oposto,contrário	/<span class="ipa dipa">rɪˈvɜrs</span>/	[sound:3001-4000-cambridge-reverse.mp3]	to drive backwards
piquenique,fazer piquenique	/<span class="ipa dipa">ˈpɪk·nɪk</span>/	[sound:3001-4000-cambridge-picnic.mp3]	food that you take from your home to eat outside
joelho	/<span class="ipa dipa">ni</span>/	[sound:3001-4000-cambridge-knee.mp3]	the middle part of your leg where it bends
prometido,-a	/<span class="ipa dipa">ɪnˈten.dɪd</span>/	[sound:3001-4000-cambridge-usintel011.mp3]	the person that you are going to marry
construção,edificação,prédio,edifício	/<span class="ipa dipa">kənˈstrʌk·ʃən</span>/	[sound:3001-4000-cambridge-construction.mp3]	the work of building houses, offices, bridges, etc.
gaiola,jaula,engaiolar,enjaular	/<span class="ipa dipa">keɪdʒ</span>/	[sound:3001-4000-cambridge-cage.mp3]	a container made of wire or metal bars used for keeping birds or animals in
plural de “wife”	/<span class="ipa dipa">wɑɪvz</span>/	[sound:3001-4000-cambridge-uscld02054.mp3]	plural of wife
			
			
			
feder,fedor,fedentina	/<span class="ipa dipa">stɪŋk</span>/	[sound:3001-4000-cambridge-stink.mp3]	to smell very bad
			
verter,servir,chover copiosamente	/<span class="ipa dipa">pɔr</span>/	[sound:3001-4000-cambridge-poor.mp3]	to make a liquid flow from or into a container
			
			
torre	/<span class="ipa dipa">ˈtɑʊ·ər</span>/	[sound:3001-4000-cambridge-tower.mp3]	a very tall, narrow building, or part of a building
			
escorregar,deslizar,escorregador,eslaide,diapositivo	/<span class="ipa dipa">slɑɪd</span>/	[sound:3001-4000-cambridge-slide.mp3]	to move smoothly over a surface
			
recente	/<span class="ipa dipa">ˈri·sənt</span>/	[sound:3001-4000-cambridge-recent.mp3]	happening or starting from a short time ago
judaico	/<span class="ipa dipa">ˈdʒu·ɪʃ</span>/	[sound:3001-4000-cambridge-jewish.mp3]	relating to the religion of Judaism or to Jews
			
obturação	/<span class="ipa dipa">ˈfɪl·ɪŋ</span>/	[sound:3001-4000-cambridge-filling.mp3]	a hard substance that is put in a hole in a tooth
saída,sair	/<span class="ipa dipa">ˈeɡ·zɪt</span>, <span class="ipa dipa">ˈek·sɪt</span>/	[sound:3001-4000-cambridge-exit.mp3]	a door, window, or other opening that allows you to leave a structure or a vehicle
cruzeiro,ir (em velocidade constante)	/<span class="ipa dipa">kruz</span>/	[sound:3001-4000-cambridge-cruise.mp3]	a holiday on a ship, sailing from place to place
casa pequena,chalé,cabana	/<span class="ipa dipa">ˈkɑ·t̬ɪdʒ</span>/	[sound:3001-4000-cambridge-eus71032.mp3]	a small house, usually in the countryside
corporativo,coletivo	/<span class="ipa dipa">ˈkɔːr.pɚ-</span>/	[sound:3001-4000-cambridge-corporate.mp3]	relating to a large company
			
lado positivo	/<span class="ipa dipa">ˈʌp.saɪd</span>/	[sound:3001-4000-cambridge-upside.mp3]	the advantage of a situation
			
			
estacionado	/<span class="ipa dipa">pɑːrkt</span>/	[sound:3001-4000-cambridge-cdo0318uspark3557.mp3]	Parked vehicles have been left somewhere for a period of time.
			
por exemplo,caso	/<span class="ipa dipa">ˈɪn·stəns</span>/	[sound:3001-4000-cambridge-instance.mp3]	for example
			
			
diário,agenda	/<span class="ipa dipa">ˈdɑɪ·ə·ri</span>/	[sound:3001-4000-cambridge-diary.mp3]	a book in which you write about what you have done and your thoughts and feelings
			
base,diariamente/mensalmente/regularmente,fundamento	/<span class="ipa dipa">ˈbeɪ·sɪs</span>/	[sound:3001-4000-cambridge-basis.mp3]	a way or method of doing something
			
			
política	/<span class="ipa dipa">ˈpɑ·lɪˌtɪks</span>/	[sound:3001-4000-cambridge-politics.mp3]	ideas and activities relating to how a country or area is governed
			
			
mau,malvado,maldoso,ótimo,maldosamente,maldade	/<span class="ipa dipa">ˈwɪk·ɪd</span>/	[sound:3001-4000-cambridge-wicked.mp3]	very bad and morally wrong
cano,cachimbo	/<span class="ipa dipa">pɑɪp</span>/	[sound:3001-4000-cambridge-pipe.mp3]	a long tube that liquid or gas can move through
meramente,simplesmente	/<span class="ipa dipa">ˈmɪər·li</span>/	[sound:3001-4000-cambridge-merely.mp3]	only
massagem,fazer massagem em,massagear	/<span class="ipa dipa">məˈsɑʒ</span>/	[sound:3001-4000-cambridge-massage.mp3]	the action of pressing and rubbing parts of someone’s body in order to make the person relax
dados	/<span class="ipa dipa">ˈdeɪ·t̬ə</span>/	[sound:3001-4000-cambridge-data.mp3]	information or facts about something
			
picar,bater,cortar,costeleta,chuleta	/<span class="ipa dipa">tʃɑp</span>/	[sound:3001-4000-cambridge-chop.mp3]	to cut food into small pieces
orçamento,orçar,alocar	/<span class="ipa dipa">ˈbʌdʒ·ɪt</span>/	[sound:3001-4000-cambridge-budget.mp3]	a plan that shows how much money you have and how you will spend it
breve,em poucas palavras,brevemente	/<span class="ipa dipa">brif</span>/	[sound:3001-4000-cambridge-brief.mp3]	lasting only for a short time
			
derramar,cair	/<span class="ipa dipa">spɪl</span>/	[sound:3001-4000-cambridge-spill.mp3]	If you spill liquid, or if it spills, it goes somewhere you do not want it
oração,reza	/<span class="ipa dipa">preər</span>/	[sound:3001-4000-cambridge-eus73667.mp3]	the words you say to a god
			
			
trair	/<span class="ipa dipa">bɪˈtreɪ</span>/	[sound:3001-4000-cambridge-betray.mp3]	to behave in a dishonest way to someone who trusts you
			
preparativos,planos,arranjo,acordo	/<span class="ipa dipa">əˈreɪndʒ·mənt</span>/	[sound:3001-4000-cambridge-eus70314.mp3]	plans for how something will happen
garçom	/<span class="ipa dipa">ˈweɪ·t̬ər</span>/	[sound:3001-4000-cambridge-eus74909.mp3]	a man who works in a restaurant, bringing food to customers
ventosa,otário,-a,pirulito	/<span class="ipa dipa">-ɚ</span>/	[sound:3001-4000-cambridge-sucker.mp3]	something that helps an animal or object to stick to a surface
embuste		[sound:3001-4000-cambridge-scam.mp3]	an illegal plan for making money, especially one that involves tricking people
			
			
fraude,embuste,trapaça	/<span class="ipa dipa">frɔd</span>/	[sound:3001-4000-cambridge-eus75759.mp3]	something illegal a person does in order to get money
gripe	/<span class="ipa dipa">flu</span>/	[sound:3001-4000-cambridge-flew.mp3]	an illness like a very bad cold that causes pains and fever
escova,escovão,pincel,escovar,roçar,escovar algo,esfregar algo	/<span class="ipa dipa">brʌʃ</span>/	[sound:3001-4000-cambridge-brush.mp3]	an object made of short, thin pieces of plastic, wire, etc. attached to a handle and used to arrange hair, to clean, or to paint
			
adotado	/<span class="ipa dipa">əˈdɑp·tɪd</span>/	[sound:3001-4000-cambridge-usadept030.mp3]	An adopted child has legally become part of another family.
